Census_ID	Species_ID	Species	Cave_Name	Cave_ID	Reference_Short	Reference_ID
50036	542	Miniopterus schreibersii (Kuhl, 1817)	Tsoutouros mine galleries	326	Papadatou 2010|Hanak et al. 2001	634|537
50108	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Megali Vouva Lefkimmis	325	Papadatou 2010|Beron 2016	634|706
50535	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Maroneias	80	Bilgin 2012|Beron 2016|Hanak et al. 2001|Ivanova 2000|Paragamian et al. 2004	655|706|537|530|1178
50867	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Pataragkou Trypa	105	Aellen 1955|Lindberg 1955d|Van Laar & Daan 1964|Iliopoulou-Georgudaki 1977|Iliopoulou-Georgudaki 1983b|Hanak et al. 2001|Beron 2016	139|145|193|290|372|537|706
24893	543	Minotauria attemsi Kulczynski, 1903	Spilaio Kritsas	266	Brignoli 1976|Gasparo 2004a|Brignoli 1979b|Beron et al. 2004|Bosmans et al. 2013|Bosmans & Chatzaki 2005	278|562|323|574|678|579
43945	543	Minotauria attemsi Kulczynski, 1903	Spilaio Neraidospilios 	113	Bosmans et al. 2013|Bosmans & Chatzaki 2005|Gasparo 2004a|Roewer 1959|Brignoli 1979a|Deeleman-Reinhold 1993|Beron 2016|Gasparo 2003	678|579|562|170|320|475|706|556
44314	543	Minotauria attemsi Kulczynski, 1903	Spilaio Trapeza	247	Deeleman-Reinhold 1989|Beron 2016|Gasparo 2003|Gasparo 2004a|Bosmans et al. 2013|Bosmans & Chatzaki 2005	447|706|556|562|678|579
44771	543	Minotauria attemsi Kulczynski, 1903	Spilaio Agias Paraskevis	13	Bosmans & Chatzaki 2005|Bosmans et al. 2013|Gasparo 2003|Gasparo 2004a|Beron 2016|Deeleman-Reinhold 1993|Brignoli 1979a|Roewer 1959	579|678|556|562|706|475|320|170
45495	543	Minotauria attemsi Kulczynski, 1903	Spilaio Lavyrinthos Gortinas	24	Deeleman-Reinhold 1993|Beron 2016|Brignoli 1979a|Kulczynski 1903|Bosmans et al. 2013|Bosmans & Chatzaki 2005	475|706|320|19|678|579
46557	543	Minotauria attemsi Kulczynski, 1903	Spilaio Milatou	15	Roewer 1959|Brignoli 1979a|Deeleman-Reinhold 1993|Beron 2016|Gasparo 2004a|Gasparo 2003|Bosmans et al. 2013|Bosmans & Chatzaki 2005	170|320|475|706|562|556|678|579
31747	924	Minotauria fagei (Kratochvil, 1970)	Spilaio Sfentoni Trypa	26	Gasparo 2004a|Bosmans et al. 2013|Bosmans & Chatzaki 2005|Deeleman-Reinhold 1993|Gasparo 2003	562|678|579|475|556
42857	924	Minotauria fagei (Kratochvil, 1970)	Spilaio Agias Sofias	22	Bosmans & Chatzaki 2005|Bosmans et al. 2013|Fage 1945|Beron 2016	579|678|110|706
49083	924	Minotauria fagei (Kratochvil, 1970)	Spilaio Melidoniou	58	Kratochvil 1970|Gasparo 2004a|Gasparo 2003|Gasparo 2006	224|562|556|598
47532	544	Minotauria sp.	Spilaio Stylokamara	87	Beron 2016|Deeleman-Reinhold 1989	706|447
39625	940	Molops sp.	Anonymous cave on Olympos Mount (310)	293	Giachino & Lana 2005|Pretner 2011	576|653
48213	545	Monhystera sp.	Varathro Provatina	155	Dumnicka 1979	324
46206	546	Monocyphoniscus bulgaricus (Strouhal, 1939)	Spilaio Kalamato	54	Schmalfuss et al. 2004	572
46207	546	Monocyphoniscus bulgaricus (Strouhal, 1939)	Spilaio Agias Sofias	22	Schmalfuss 2005b|Beron 2016|Schmalfuss et al. 2004|Schmalfuss 1975|Schmalfuss 1972b|Vandel 1958	1232|706|572|267|248|163
46208	546	Monocyphoniscus bulgaricus (Strouhal, 1939)	Spilaio Nychteridospilios	320	Schmalfuss et al. 2004|Beron 2016	572|706
46209	546	Monocyphoniscus bulgaricus (Strouhal, 1939)	Spilaio Kamilari	74	Beron 2016|Schmalfuss 1979|Schmalfuss 1972b|Vandel 1968	706|317|248|213
46210	546	Monocyphoniscus bulgaricus (Strouhal, 1939)	Spilaio Erfon	327	Schmalfuss et al. 2004|Beron 2016	572|706
48214	548	Mononchus sp.	Varathro Provatina	155	Dumnicka 1979	324
38263	547	Mononchus truncatus Bastian, 1865	Spilaio Apano Skalas	55	Lindberg 1955d|Beron 2016	145|706
49300	958	Montenegrina dofleini (Wagner, 1928)	Spilaio Panagias Eleousas	463	Fehér & Szekeres 2016	1239
49573	959	Montenegrina hiltrudae Nordsieck, 1988	Spilaio Kokkali	462	Fehér & Szekeres 2016	1239
49308	960	Montenegrina janinensis (Mousson, 1859)	Spilaio Peramatos	44	Fehér & Szekeres 2016	1239
43829	550	Moraria sp.	Spilaio Diktaio Antro	16	Beron 2016|Chappuis 1956	706|152
49084	550	Moraria sp.	Spilaio Melidoniou	58	Chappuis 1956	152
14880	551	Moraria stankovitchi Chappuis, 1924	Spilaio Lamias	190	Chappuis 1956|Beron 2016	152|706
49085	552	Moraria varica (Graeter, 1911)	Spilaio Melidoniou	58	Beron 2016|Chappuis 1956	706|152
21048	623	Morlina glabra (Rossmassler, 1835)	Spilaio Drakotrypa	38	Beron 2016|Riedel 1992	706|465
21050	623	Morlina glabra (Rossmassler, 1835)	Spilaio Pestereta	188	Beron 2016|Riedel 1959	706|169
38264	623	Morlina glabra (Rossmassler, 1835)	Spilaio Apano Skalas	55	Riedel 1959|Beron 2016	169|706
38410	623	Morlina glabra (Rossmassler, 1835)	Spilaio Mavri Trypa	10	Beron 2016|Riedel 1992	706|465
47157	623	Morlina glabra (Rossmassler, 1835)	Spilaio Kokkinou Vrachou	49	Riedel 1992|Stussiner & Böttger 1885|Beron 2016	465|9|706
46246	554	Muelleriella cretica Jeannel, 1929	Spilaio Katholikou	21	Beron 2016|Wolf 1938|Wolf 1937b|Jeannel 1929	706|97|92|50
41187	555	Muelleriella taygetana Casale, 1983	Anonymous small cave (pit) near Taygetos mt summit	456	Casale & Lebenbauer 2010	631
48519	555	Muelleriella taygetana Casale, 1983	Spilaio Varvaras	225	Casale 1983|Beron 2016|Casale & Lebenbauer 2010	368|706|631
17652	556	Myotis aurascens Kusjakin, 1935	Spilaio Tzani Spilios	136	Benda et al. 2008	616
17653	556	Myotis aurascens Kusjakin, 1935	Varathro Tafkos sta Petradolakia	254	Benda et al. 2008	616
42483	556	Myotis aurascens Kusjakin, 1935	Spilaio Lera	25	Benda et al. 2008|Benda et al. 2006|Benda & Karatas 2005|Hanak et al. 2001|Benda & Tsytsulina 2000	616|594|586|537|535
46247	556	Myotis aurascens Kusjakin, 1935	Spilaio Katholikou	21	Benda et al. 2008	616
50171	557	Myotis bechsteinii (Kuhl, 1817)	Spilaio Kamila	253	Ivanova & Gueorguieva 2004|Beron 2016	560|706
17670	558	Myotis blythii (Tomes, 1857)	Anonymous cave at Lakoma coast	340	Crucitti 1988|Hanak et al. 2001|Beron 2016	433|537|706
17671	558	Myotis blythii (Tomes, 1857)	Cave at Chora	329	Hanak et al. 2001	537
17680	558	Myotis blythii (Tomes, 1857)	Spilaio Agiou Georgiou	312	Hanak et al. 2001|Iliopoulou-Georgudaki 1984|Iliopoulou-Georgudaki 1983b|Iliopoulou-Georgudaki 1977|Beron 2016	537|375|372|290|706
17683	558	Myotis blythii (Tomes, 1857)	Spilaio Venidon	323	Benda et al. 2006|Benda et al. 2008	594|616
17685	558	Myotis blythii (Tomes, 1857)	Spilaio Skoteini	336	Benda et al. 2008	616
17688	558	Myotis blythii (Tomes, 1857)	Anonymous cave at Omalos	279	Hanak et al. 2001	537
17689	558	Myotis blythii (Tomes, 1857)	Spilaio Tzani Spilios	136	Hanak et al. 2001|Benda et al. 2008	537|616
17691	558	Myotis blythii (Tomes, 1857)	Spilaio Agias Foteinis	281	Benda et al. 2008	616
17694	558	Myotis blythii (Tomes, 1857)	Spilaio Mikro Lavyrinthaki	333	Beron 2016|Benda et al. 2008|Hanak et al. 2001|Iliopoulou-Georgudaki 1984|Iliopoulou-Georgudaki 1979|Iliopoulou-Georgudaki 1977|Pohle 1953|Miller 1912	706|616|537|375|318|290|123|27
17696	558	Myotis blythii (Tomes, 1857)	Ampelouzos underground quary	313	Benda et al. 2008	616
17697	558	Myotis blythii (Tomes, 1857)	Spilaio Nychteridospilios	320	Benda et al. 2008	616
17698	558	Myotis blythii (Tomes, 1857)	Artificial gallery under a school	330	Benda et al. 2008	616
17699	558	Myotis blythii (Tomes, 1857)	Varathro Tsakalou	339	Benda et al. 2008	616
17700	558	Myotis blythii (Tomes, 1857)	Spilaio Chainospilios	260	Benda et al. 2008	616
17701	558	Myotis blythii (Tomes, 1857)	Spilaio Chonos Sarchou	90	Benda et al. 2008	616
17704	558	Myotis blythii (Tomes, 1857)	Spilaio Gaidourotrypa	282	Benda et al. 2008	616
17705	558	Myotis blythii (Tomes, 1857)	Spilaio Lachtarides	332	Benda et al. 2008	616
17708	558	Myotis blythii (Tomes, 1857)	Spilaio Voreino	324	Benda et al. 2008	616
17709	558	Myotis blythii (Tomes, 1857)	Varathro Garotrypa	338	Benda et al. 2008	616
17711	558	Myotis blythii (Tomes, 1857)	Varathro Tafkos sta Petradolakia	254	Benda et al. 2008	616
17712	558	Myotis blythii (Tomes, 1857)	Spilaio Prinou	301	Benda et al. 2008	616
17713	558	Myotis blythii (Tomes, 1857)	Spilaio Mithymnas	319	Hanak et al. 2001|Iliopoulou-Georgudaki 1985	537|408
17714	558	Myotis blythii (Tomes, 1857)	Abandoned copper mine (Nealia)	328	Van Laar & Daan 1964|Ondrias 1965|Hanak et al. 2001	193|195|537
20024	558	Myotis blythii (Tomes, 1857)	Spilaio Kamilari	74	Benda et al. 2008	616
21685	558	Myotis blythii (Tomes, 1857)	Spilaio Didymoteichou	448	Kock 1974|Niethammer 1974|Hanak et al. 2001|Papamichael et al. 2014	260|257|537|1175
21821	558	Myotis blythii (Tomes, 1857)	Kimmeria artificial galleries	252	Papamichael et al. 2014|Lindberg 1955d|Van Laar & Daan 1964|Ondrias 1965|Hanak et al. 2001	1175|145|193|195|537
22147	558	Myotis blythii (Tomes, 1857)	Spilaio Zeston Neron	270	Papamichael et al. 2014	1175
22203	558	Myotis blythii (Tomes, 1857)	Spilaio sta Koufota	274	Benda et al. 2008|Papamichael et al. 2014	616|1175
22213	558	Myotis blythii (Tomes, 1857)	Spilaio Psimaki	321	Papamichael et al. 2014|Benda et al. 2008	1175|616
22247	558	Myotis blythii (Tomes, 1857)	Spilaio Meires	317	Papamichael et al. 2014|Benda et al. 2008	1175|616
22286	558	Myotis blythii (Tomes, 1857)	Spilaio Trachilas	131	Papamichael et al. 2014	1175
22325	558	Myotis blythii (Tomes, 1857)	Spilaio Vigla	309	Papamichael et al. 2014|Benda et al. 2008|Benda et al. 2006|Hanak et al. 2001	1175|616|594|537
35029	558	Myotis blythii (Tomes, 1857)	Spilaio Koufovounou	97	Papamichael et al. 2014|Ivanova 2000|Ivanova & Gueorguieva 2004|Niethammer 1974|Hanak et al. 2001|Beron 2016|Hurka 1972	1175|530|560|257|537|706|250
37726	558	Myotis blythii (Tomes, 1857)	Spilaio Pelade	170	Beron 2016|Hanak et al. 2001|Ondrias 1965|Van Laar & Daan 1964|Lindberg 1955d|Aellen 1955|Papamichael et al. 2014	706|537|195|193|145|139|1175
38265	558	Myotis blythii (Tomes, 1857)	Spilaio Apano Skalas	55	Beron 2016|Hanak et al. 2001|Ondrias 1965|Lindberg 1955d	706|537|195|145
38618	558	Myotis blythii (Tomes, 1857)	Spilaio Katavothra Aliartou	221	Papamichael et al. 2014	1175
38911	558	Myotis blythii (Tomes, 1857)	Spilaio Alistratis	59	Paragamian 1992|Beron 2016	468|706
42484	558	Myotis blythii (Tomes, 1857)	Spilaio Lera	25	Benda et al. 2008|Hanak et al. 2001	616|537
45037	558	Myotis blythii (Tomes, 1857)	Spilaio Limnon	32	Iliopoulou-Georgudaki 1977|Iliopoulou-Georgudaki 1983a|Iliopoulou-Georgudaki 1983b|Iliopoulou-Georgudaki 1984|Hanak et al. 2001|Beron 2016	290|360|372|375|537|706
45496	558	Myotis blythii (Tomes, 1857)	Spilaio Lavyrinthos Gortinas	24	Bate 1905|Wettstein 1941|Kahmann 1959|Van Laar & Daan 1964|Ondrias 1965|Hanak et al. 2001|Benda et al. 2008|Beron 2016	24|106|171|193|195|537|616|706
46248	558	Myotis blythii (Tomes, 1857)	Spilaio Katholikou	21	Raulin 1869a|Raulin 1869b|Benda et al. 2008	4|5|616
46558	558	Myotis blythii (Tomes, 1857)	Spilaio Milatou	15	Beron 2016|Benda et al. 2008|Hanak et al. 2001	706|616|537
48337	558	Myotis blythii (Tomes, 1857)	Spilaio Petala	168	Lanza 1957|Van Laar & Daan 1964|Ondrias 1965|Iliopoulou-Georgudaki 1977|Hanak et al. 2001	156|193|195|290|537
48657	558	Myotis blythii (Tomes, 1857)	Anonymous cave at Papigko	280	Hanak et al. 2001	537
48730	558	Myotis blythii (Tomes, 1857)	Spilaio Kamaron	331	Benda et al. 2008	616
48735	558	Myotis blythii (Tomes, 1857)	Varathro Peristerospilios	334	Benda et al. 2008	616
48740	558	Myotis blythii (Tomes, 1857)	Spilaio Provatonas	335	Ivanova 2000|Hanak et al. 2001|Beron 2016	530|537|706
48759	558	Myotis blythii (Tomes, 1857)	Spilaio Stravomyti	337	Benda et al. 2008	616
49574	558	Myotis blythii (Tomes, 1857)	Spilaio Kokkali	462	Papadatou et al. 2011|Papadatou et al. 2012	646|1238
49976	558	Myotis blythii (Tomes, 1857)	Agia Varvara mine galleries	468	Papadatou 2010	634
50037	558	Myotis blythii (Tomes, 1857)	Tsoutouros mine galleries	326	Papadatou 2010|Hanak et al. 2001	634|537
50105	558	Myotis blythii (Tomes, 1857)	Spilaio Megali Vouva Lefkimmis	325	Papadatou 2010	634
50536	558	Myotis blythii (Tomes, 1857)	Spilaio Maroneias	80	Hanak et al. 2001|Beron 2016|Paragamian et al. 2004|Ivanova & Gueorguieva 2004|Ivanova 2000	537|706|1178|560|530
50196	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Didymoteichou	448	Kock 1974|Niethammer 1974|Hanak et al. 2001	260|257|537
50197	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Koufovounou	97	Bilgin 2012|Papamichael et al. 2014|Hurka 1972|Beron 2016|Hanak et al. 2001|Papadatou et al. 2008	655|1175|250|706|537|610
50198	559	Myotis capaccinii (Bonaparte, 1837)	Agia Varvara mine galleries	468	Papadatou 2010|Papadatou et al. 2009|Papadatou et al. 2008	634|622|610
50199	559	Myotis capaccinii (Bonaparte, 1837)	Katratzides mine galleries	467	Papadatou et al. 2009|Papadatou 2010|Papadatou et al. 2008	622|634|610
50200	559	Myotis capaccinii (Bonaparte, 1837)	Tsoutouros mine galleries	326	Papadatou et al. 2008|Papadatou et al. 2009|Hanak et al. 2001	610|622|537
50201	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Megali Vouva Lefkimmis	325	Ivanova 2000|Papadatou et al. 2008|Beron 2016|Hanak et al. 2001|Papadatou et al. 2009|Papadatou 2010	530|610|706|537|622|634
50202	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Drakotrypa	38	Beron 2016|Hanak et al. 2001|Ondrias 1965|Van Laar & Daan 1964	706|537|195|193
50204	559	Myotis capaccinii (Bonaparte, 1837)	Kimmeria artificial galleries	252	Papamichael et al. 2014|Hanak et al. 2001	1175|537
50205	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Limnon	32	Hanak et al. 2001	537
50206	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Symittou	342	Hanak et al. 2001|Iliopoulou-Georgudaki 1983b|Iliopoulou-Georgudaki 1977	537|372|290
50207	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Roti	465	Papadatou et al. 2012|Papadatou et al. 2011	1238|646
50208	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Tserna	464	Papadatou et al. 2011|Papadatou et al. 2012	646|1238
50209	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Kokkali	462	Papadatou et al. 2011|Papadatou et al. 2012	646|1238
50210	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Petala	168	Hanak et al. 2001|Iliopoulou-Georgudaki 1977|Ondrias 1965|Van Laar & Daan 1964|Lanza 1957	537|290|195|193|156
50211	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Paparadon	56	Beron 2016|Hanak et al. 2001|Iliopoulou-Georgudaki 1977|Ondrias 1965|Van Laar & Daan 1964|Lanza 1957|Lindberg 1955d|Aellen 1955	706|537|290|195|193|156|145|139
50212	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Alistratis	59	Paragamian 1992	468
50213	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Pelade	170	Hanak et al. 2001|Papamichael et al. 2014	537|1175
50214	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Zeston Neron	270	Papamichael et al. 2014	1175
50215	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Venidon	323	Benda et al. 2008	616
50216	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Psimaki	321	Papamichael et al. 2014|Benda et al. 2008	1175|616
50217	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Koulieri	341	Benda et al. 2008	616
50218	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Tzani Spilios	136	Benda et al. 2008	616
50219	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Kamilari	74	Benda et al. 2008	616
50220	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Prinou	301	Benda et al. 2008	616
50537	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Maroneias	80	Ivanova 2000|Paragamian et al. 2004|Hanak et al. 2001|Bilgin 2012	530|1178|537|655
49645	962	Myotis daubentonii (Kuhl, 1817)	Spilaio Tserna	464	Papadatou et al. 2011|Papadatou et al. 2012	646|1238
49672	962	Myotis daubentonii (Kuhl, 1817)	Spilaio Roti	465	Papadatou et al. 2012|Papadatou et al. 2011	1238|646
17883	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Agion Theodoron	345	Iliopoulou-Georgudaki 1977|Iliopoulou-Georgudaki 1983b|Hanak et al. 2001|Beron 2016	290|372|537|706
17886	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Nychteridon	285	Hanak et al. 2001	537
17888	560	Myotis emarginatus (Geoffroy, 1806)	Anonymous cave II at Kapnofyto	125	Lindberg 1955d|Van Laar & Daan 1964|Ondrias 1965|Hanak et al. 2001|Beron 2016	145|193|195|537|706
17889	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Venidon	323	Benda et al. 2008	616
17892	560	Myotis emarginatus (Geoffroy, 1806)	Artificial tunnel	343	Benda et al. 2008	616
17894	560	Myotis emarginatus (Geoffroy, 1806)	Ampelouzos underground quary	313	Benda et al. 2008	616
17895	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Nychteridospilios	320	Benda et al. 2008	616
17899	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Prinou	301	Benda et al. 2008	616
17900	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Agias Eleousas	344	Iliopoulou-Georgudaki 1977|Iliopoulou-Georgudaki 1983b|Hanak et al. 2001|Beron 2016	290|372|537|706
17902	560	Myotis emarginatus (Geoffroy, 1806)	Abandoned copper mine (Nealia)	328	Hanak et al. 2001|Van Laar & Daan 1964|Beron 2016	537|193|706
20026	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Kamilari	74	Benda et al. 2008	616
22285	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Trachilas	131	Papamichael et al. 2014	1175
35031	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Koufovounou	97	Papamichael et al. 2014	1175
42510	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Mameloukou Trypa	346	Benda et al. 2008|Papamichael et al. 2014	616|1175
44894	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Petralonon	135	Beron 2016	706
46249	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Katholikou	21	Skiba 2007|Benda et al. 2008	605|616
46559	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Milatou	15	Benda et al. 2008|Skiba 2007	616|605
47357	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Korykeio Antro	51	Hanak et al. 2001|Beron 2016	537|706
48741	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Provatonas	335	Crucitti 1988|Beron 2016	433|706
48760	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Stravomyti	337	Benda et al. 2008	616
49086	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Melidoniou	58	Skiba 2007|Benda et al. 2008	605|616
49229	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Zachariadi	374	Papadatou et al. 2012|Papadatou et al. 2011	1238|646
49546	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Tserna	464	Papadatou et al. 2011|Papadatou et al. 2012	646|1238
49673	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Roti	465	Papadatou et al. 2012|Papamichael et al. 2014	1238|1175
49895	560	Myotis emarginatus (Geoffroy, 1806)	Katratzides mine galleries	467	Papadatou 2010	634
49977	560	Myotis emarginatus (Geoffroy, 1806)	Agia Varvara mine galleries	468	Papadatou 2010	634
50031	560	Myotis emarginatus (Geoffroy, 1806)	Tsoutouros mine galleries	326	Papadatou 2010	634
50106	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Megali Vouva Lefkimmis	325	Papadatou 2010	634
50172	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Kamila	253	Beron 2016|Ivanova 2000	706|530
17997	561	Myotis myotis (Borkhausen, 1797)	Spilaio Ermakias	316	Iliopoulou-Georgudaki 1977|Iliopoulou-Georgudaki 1983b|Iliopoulou-Georgudaki & Giagia 1984|Hanak et al. 2001|Beron 2016	290|372|388|537|706
17998	561	Myotis myotis (Borkhausen, 1797)	Spilaio Nychteridon	285	Hanak et al. 2001	537
18000	561	Myotis myotis (Borkhausen, 1797)	Spilaio Agiou Georgiou	312	Iliopoulou-Georgudaki 1977|Iliopoulou-Georgudaki 1983b|Iliopoulou-Georgudaki & Giagia 1984|Hanak et al. 2001	290|372|388|537
18005	561	Myotis myotis (Borkhausen, 1797)	Spilaio Agiou Isidorou	347	Hanak et al. 2001	537
18006	561	Myotis myotis (Borkhausen, 1797)	Ancient mine near Vassilika	315	Iliopoulou-Georgudaki & Giagia 1984|Iliopoulou-Georgudaki 1988|Hanak et al. 2001	388|430|537
21823	561	Myotis myotis (Borkhausen, 1797)	Kimmeria artificial galleries	252	Papamichael et al. 2014|Lindberg 1955d|Van Laar & Daan 1964|Ondrias 1965|Hanak et al. 2001	1175|145|193|195|537
22146	561	Myotis myotis (Borkhausen, 1797)	Spilaio Zeston Neron	270	Papamichael et al. 2014	1175
22192	561	Myotis myotis (Borkhausen, 1797)	Spilaio Katarrakton	213	Papamichael et al. 2014	1175
35032	561	Myotis myotis (Borkhausen, 1797)	Spilaio Koufovounou	97	Papamichael et al. 2014|Ivanova & Gueorguieva 2004|Beron 2016|Hanak et al. 2001	1175|560|706|537
37728	561	Myotis myotis (Borkhausen, 1797)	Spilaio Pelade	170	Beron 2016|Hanak et al. 2001|Iliopoulou-Georgudaki & Giagia 1984|Iliopoulou-Georgudaki 1983b|Iliopoulou-Georgudaki 1977|Ondrias 1965|Van Laar & Daan 1964|Lindberg 1955d|Aellen 1955|Papamichael et al. 2014	706|537|388|372|290|195|193|145|139|1175
38266	561	Myotis myotis (Borkhausen, 1797)	Spilaio Apano Skalas	55	Beron 2016|Hanak et al. 2001|Ondrias 1965|Lindberg 1955d	706|537|195|145
38617	561	Myotis myotis (Borkhausen, 1797)	Spilaio Katavothra Aliartou	221	Papamichael et al. 2014	1175
38913	561	Myotis myotis (Borkhausen, 1797)	Spilaio Alistratis	59	Beron 2016|Hanak et al. 2001|Paragamian 1992	706|537|468
45039	561	Myotis myotis (Borkhausen, 1797)	Spilaio Limnon	32	Iliopoulou-Georgudaki 1977|Iliopoulou-Georgudaki 1983b|Iliopoulou-Georgudaki & Giagia 1984|Hanak et al. 2001|Beron 2016	290|372|388|537|706
45497	561	Myotis myotis (Borkhausen, 1797)	Spilaio Lavyrinthos Gortinas	24	Bate 1905|Wettstein 1941|Van Laar & Daan 1964|Hanak et al. 2001	24|106|193|537
47358	561	Myotis myotis (Borkhausen, 1797)	Spilaio Korykeio Antro	51	Hanak et al. 2001	537
48742	561	Myotis myotis (Borkhausen, 1797)	Spilaio Provatonas	335	Hanak et al. 2001|Ivanova 2000|Beron 2016	537|530|706
49231	561	Myotis myotis (Borkhausen, 1797)	Spilaio Zachariadi	374	Papadatou et al. 2012|Papadatou et al. 2011	1238|646
49576	561	Myotis myotis (Borkhausen, 1797)	Spilaio Kokkali	462	Papadatou et al. 2011|Papadatou et al. 2012	646|1238
50030	561	Myotis myotis (Borkhausen, 1797)	Tsoutouros mine galleries	326	Papadatou 2010	634
50110	561	Myotis myotis (Borkhausen, 1797)	Spilaio Megali Vouva Lefkimmis	325	Papadatou 2010|Beron 2016|Hanak et al. 2001|Ivanova 2000	634|706|537|530
50538	561	Myotis myotis (Borkhausen, 1797)	Spilaio Maroneias	80	Hanak et al. 2001|Beron 2016|Paragamian et al. 2004	537|706|1178
48658	562	Myotis nattereri (Kuhl, 1817)	Anonymous cave at Papigko	280	Beron 2016|Hanak et al. 2001	706|537
4406	563	Myotis sp.	Spilaio Neraidospilia	94	Alexiou et al. 2014	681
21872	563	Myotis sp.	Spilaio Melissotrypa	185	Papamichael et al. 2014	1175
50772	564	Mystacides longicornis (Linnaeus, 1758)	Spilaio Gkoloupintsas	153	Beron 2016|Lindberg 1955d	706|145
48254	565	Namunia cavernicola Besuchet, 1978	Spilaio Tzetze Trypa	160	Beron 2016|Besuchet 1993|Assing 2015|Hlaváč et al. 2008|Besuchet 1978a|Besuchet 1978b|Assing 2017	706|472|1230|614|299|300|1220
47158	954	Napaeopsis ossicus (O. Boettger, 1885)	Spilaio Kokkinou Vrachou	49	Bank & Menkhorst 1992|Stussiner & Böttger 1885	1234|9
42031	566	Nargus badius (Sturm, 1839)	Spilaia Rentinas	164	Beron 2016|Coiffait 1955	706|134
35000	567	Nargus phaeacus Reitter, 1888	Spilaio Fylakis	151	Beron 2016	706
42124	947	Nargus sp.	Spilaio Ntaveli	128	Giachino & Lana 2005	576
40238	568	Nebria brevicollis (Fabricius, 1792)	Spilaio Apano Skalas	55	Coiffait 1955|Beron 2016	134|706
40239	568	Nebria brevicollis (Fabricius, 1792)	Spilaio Paparadon	56	Lindberg 1955d|Beron 2016	145|706
39626	939	Nebria sp.	Anonymous cave on Olympos Mount (310)	293	Giachino & Lana 2005|Pretner 2011	576|653
22449	569	Nelima adelheidiana Martens, 1965	Spilaio Nychteridon	70	Martens 1965|Beron 2016	194|706
42859	604	Neobisium carcinoides (Hermann, 1804)	Spilaio Agias Sofias	22	Wolf 1938|Wolf 1937b|Beier 1931b	97|92|66
40023	570	Neobisium casalei Gardini, 1985	Spilaio Drakotrypia	152	Beron 2016|Harvey 1991|Gardini 1985	706|1193|409
38740	571	Neobisium epirensis Henderickx & Vets, 2000	Spilaio Monis Kipinas	48	Kunt et al. 2008|Henderickx & Vets 2000|Beron 2016	1194|534|706
47679	572	Neobisium hellenum (Simon, 1885)	Spilaio Idaio Antro	124	Mahnert 1979|Beron 2016	310|706
40740	573	Neobisium odysseum (Beier, 1929)	Spilaio Katsouri	66	Beier 1932|Wolf 1937a|Wolf 1938|Mahnert 1975|Beron 2016|Beier 1929b	70|89|97|264|706|55
